415.419,231.934,1000000,1000000,1000000,-31.663,1000000,1000000,1000000,
355.475,231.85,1000000,1000000,1000000,-31.656,1000000,1000000,1000000,
295.495,231.738,1000000,1000000,1000000,-31.647,1000000,1000000,1000000,
415.36,291.969,1000000,1000000,1000000,-31.655,1000000,1000000,1000000,
355.379,291.846,1000000,1000000,1000000,-31.655,1000000,1000000,1000000,
295.35,291.732,1000000,1000000,1000000,-31.652,1000000,1000000,1000000,
415.138,352.031,1000000,1000000,1000000,-31.636,1000000,1000000,1000000,
355.229,351.884,1000000,1000000,1000000,-31.637,1000000,1000000,1000000,
295.225,351.774,1000000,1000000,1000000,-31.637,1000000,1000000,1000000,
