309.662,226.453,-26.043,1000000,1000000,1000000,1000000,1000000,1000000,
242.424,195.482,-26.042,1000000,1000000,1000000,1000000,1000000,1000000,
171.329,222.124,-26.039,1000000,1000000,1000000,1000000,1000000,1000000,
337.119,293.455,-26.06,1000000,1000000,1000000,1000000,1000000,1000000,
139.502,293.455,-26.052,1000000,1000000,1000000,1000000,1000000,1000000,
310.289,361.27,-26.064,1000000,1000000,1000000,1000000,1000000,1000000,
242.424,392.878,-26.069,1000000,1000000,1000000,1000000,1000000,1000000,
170.41,365.354,-26.062,1000000,1000000,1000000,1000000,1000000,1000000,
