257.839,382.152,-0.006
242.719,382.152,-0.006
227.599,382.152,-0.006
288.079,367.032,-0.006
272.959,367.032,-0.005
257.839,367.032,-0.005
242.719,367.032,-0.007
227.599,367.032,-0.007
212.479,367.032,-0.007
197.359,367.032,-0.005
303.199,351.912,-0.004
288.079,351.912,-0.006
272.959,351.912,-0.006
257.839,351.912,-0.006
242.719,351.912,-0.006
227.599,351.912,-0.007
212.479,351.912,-0.006
197.359,351.912,-0.006
182.239,351.912,-0.004
318.319,336.792,-0.002
303.199,336.792,-0.002
288.079,336.792,-0.005
272.959,336.792,-0.006
257.839,336.792,-0.007
242.719,336.792,-0.007
227.599,336.792,-0.006
212.479,336.792,-0.005
197.359,336.792,-0.006
182.239,336.792,-0.005
167.119,336.792,-0.004
318.319,321.672,-0.002
303.199,321.672,-0.003
288.079,321.672,-0.004
272.959,321.672,-0.005
257.839,321.672,-0.006
242.719,321.672,-0.006
227.599,321.672,-0.005
212.479,321.672,-0.005
197.359,321.672,-0.005
182.239,321.672,-0.004
167.119,321.672,-0.002
318.319,306.552,-0.003
303.199,306.552,-0.004
288.079,306.552,-0.004
272.959,306.552,-0.005
257.839,306.552,-0.006
242.719,306.552,-0.006
227.599,306.552,-0.005
212.479,306.552,-0.005
197.359,306.552,-0.005
182.239,306.552,-0.005
167.119,306.552,-0.002
151.999,306.552,-0.001
333.439,291.432,-0.001
318.319,291.432,-0.002
303.199,291.432,-0.004
288.079,291.432,-0.004
272.959,291.432,-0.005
257.839,291.432,-0.006
242.719,291.432,-0.006
227.599,291.432,-0.004
212.479,291.432,-0.005
197.359,291.432,-0.003
182.239,291.432,-0.003
167.119,291.432,-0.001
151.999,291.432,0.0
318.319,276.312,-0.002
303.199,276.312,-0.003
288.079,276.312,-0.004
272.959,276.312,-0.004
257.839,276.312,-0.005
242.719,276.312,-0.006
227.599,276.312,-0.005
212.479,276.312,-0.004
197.359,276.312,-0.002
182.239,276.312,-0.003
167.119,276.312,-0.002
151.999,276.312,0.007
318.319,261.192,-0.005
303.199,261.192,-0.006
288.079,261.192,-0.006
272.959,261.192,-0.006
257.839,261.192,-0.006
242.719,261.192,-0.006
227.599,261.192,-0.005
212.479,261.192,-0.004
197.359,261.192,-0.001
182.239,261.192,-0.003
167.119,261.192,-0.001
318.319,246.072,-0.006
303.199,246.072,-0.007
288.079,246.072,-0.007
272.959,246.072,-0.006
257.839,246.072,-0.007
242.719,246.072,-0.006
227.599,246.072,-0.005
212.479,246.072,-0.006
197.359,246.072,-0.002
182.239,246.072,-0.003
167.119,246.072,0.0
303.199,230.952,-0.006
288.079,230.952,-0.007
272.959,230.952,-0.008
257.839,230.952,-0.007
242.719,230.952,-0.007
227.599,230.952,-0.007
212.479,230.952,-0.006
197.359,230.952,-0.004
182.239,230.952,-0.004
288.079,215.832,-0.006
272.959,215.832,-0.007
257.839,215.832,-0.007
242.719,215.832,-0.008
227.599,215.832,-0.008
212.479,215.832,-0.007
197.359,215.832,-0.006
242.719,200.712,-0.007
