550	145	1.897878
555	145	1.898906
560	145	1.899794
565	145	1.90033966666667
570	145	1.90504066666667
595	150	1.901256
590	150	1.90210333333333
585	150	1.902676
580	150	1.90273866666667
575	150	1.902949
570	150	1.90304766666667
565	150	1.90304166666667
560	150	1.902446
555	150	1.90157866666667
550	150	1.90013
545	150	1.898877
540	150	1.89834333333333
535	150	1.89847733333333
530	150	1.89851033333333
525	150	1.89822266666667
520	150	1.897568
510	155	1.89664266666667
515	155	1.898606
520	155	1.89971733333333
525	155	1.90134566666667
530	155	1.90014433333333
535	155	1.90079766666667
540	155	1.90085433333333
545	155	1.901831
550	155	1.901648
555	155	1.90429266666667
560	155	1.90530533333333
565	155	1.905341
570	155	1.90442666666667
575	155	1.90486066666667
580	155	1.90477
585	155	1.90433933333333
590	155	1.90304933333333
595	155	1.90306433333333
600	155	1.90261566666667
605	155	1.90275066666667
610	155	1.903504
615	155	2.68253
620	160	1.90509
615	160	1.90636733333333
610	160	1.90588466666667
605	160	1.904973
600	160	1.90470166666667
595	160	1.90508533333333
590	160	1.90558166666667
585	160	1.90595666666667
580	160	1.90638566666667
575	160	1.906579
570	160	1.90684966666667
565	160	1.90723766666667
560	160	1.90764266666667
555	160	1.90676066666667
550	160	1.904832
545	160	1.90332
540	160	1.90318833333333
535	160	1.90317133333333
530	160	1.90323
525	160	1.902804
520	160	1.90196966666667
515	160	1.90073833333333
510	160	1.89927566666667
505	160	1.89838466666667
500	160	1.897193
490	165	1.895768
495	165	1.89788566666667
500	165	1.89950033333333
505	165	1.900881
510	165	1.90196933333333
515	165	1.90296466666667
520	165	1.90421666666667
525	165	1.904739
530	165	1.90481633333333
535	165	1.90475566666667
540	165	1.90447466666667
545	165	1.90453266666667
550	165	1.905972
555	165	1.90795833333333
560	165	1.90856833333333
565	165	1.90764366666667
570	165	1.90732266666667
575	165	1.907667
580	165	1.90761633333333
585	165	1.907395
590	165	1.90714566666667
595	165	1.90670933333333
600	165	1.906628
605	165	1.90699566666667
