590.866,429.793,-0.002
575.746,429.86,-0.003
560.626,429.927,0.003
545.506,429.994,-0.002
530.386,430.061,-0.001
621.039,414.54,-0.003
605.919,414.607,0.0
590.799,414.674,-0.001
575.679,414.74,-0.002
560.559,414.807,-0.001
545.439,414.874,0.0
530.319,414.941,-0.001
515.2,415.008,-0.002
500.08,415.075,0.002
651.211,399.286,0.0
636.092,399.353,-0.001
620.972,399.42,-0.001
605.852,399.487,0.0
590.732,399.554,-0.002
575.612,399.62,-0.001
560.492,399.687,0.0
545.372,399.754,-0.001
530.253,399.821,-0.001
515.133,399.888,-0.002
500.013,399.955,0.0
484.893,400.021,0.0
469.773,400.088,0.001
666.264,384.1,0.001
651.145,384.167,0.0
636.025,384.233,-0.002
620.905,384.3,-0.002
605.785,384.367,0.0
590.665,384.434,-0.001
575.545,384.501,-0.003
560.426,384.567,-0.002
545.306,384.634,-0.001
530.186,384.701,-0.002
515.066,384.768,-0.002
499.946,384.835,0.0
484.826,384.902,0.0
469.706,384.968,-0.002
454.587,385.035,0.004
666.198,368.98,0.001
651.078,369.047,0.0
635.958,369.113,-0.001
620.838,369.18,-0.002
605.718,369.247,0.0
590.598,369.314,0.0
575.479,369.381,-0.002
560.359,369.448,-0.001
545.239,369.514,-0.001
530.119,369.581,-0.001
514.999,369.648,-0.001
499.879,369.715,0.001
484.759,369.782,0.0
469.64,369.849,0.0
454.52,369.915,0.0
681.251,353.793,-0.002
666.131,353.86,0.0
651.011,353.927,0.001
635.891,353.994,-0.002
620.771,354.06,-0.003
605.651,354.127,0.0
590.532,354.194,0.0
575.412,354.261,-0.001
560.292,354.328,-0.001
545.172,354.395,-0.001
530.052,354.461,-0.001
514.932,354.528,-0.001
499.812,354.595,0.0
484.693,354.662,0.001
469.573,354.729,0.0
454.453,354.796,0.001
439.333,354.862,-0.001
681.184,338.673,0.0
666.064,338.74,0.0
650.944,338.807,0.0
635.824,338.874,-0.002
620.704,338.941,-0.002
605.585,339.007,0.0
590.465,339.074,0.0
575.345,339.141,-0.001
560.225,339.208,-0.001
545.105,339.275,0.0
529.985,339.342,0.0
514.866,339.408,-0.001
499.746,339.475,0.0
484.626,339.542,0.001
469.506,339.609,0.0
454.386,339.676,-0.001
439.266,339.743,0.0
696.237,323.487,0.0
681.117,323.553,0.0
665.997,323.62,0.0
650.877,323.687,-0.001
635.757,323.754,-0.002
620.638,323.821,-0.002
605.518,323.888,-0.001
590.398,323.954,-0.001
575.278,324.021,-0.001
560.158,324.088,-0.001
545.038,324.155,-0.002
529.918,324.222,-0.002
514.799,324.289,-0.001
499.679,324.355,0.0
484.559,324.422,0.0
469.439,324.489,0.003
454.319,324.556,0.0
439.199,324.623,0.0
424.08,324.69,0.001
696.17,308.367,0.002
681.05,308.434,0.001
665.93,308.5,0.002
650.81,308.567,0.0
635.691,308.634,-0.001
620.571,308.701,0.0
605.451,308.768,0.0
590.331,308.835,0.0
575.211,308.901,-0.001
560.091,308.968,0.0
544.971,309.035,0.0
529.852,309.102,-0.001
514.732,309.169,0.0
499.612,309.236,0.001
484.492,309.302,0.001
469.372,309.369,0.001
454.252,309.436,0.0
439.133,309.503,0.001
424.013,309.57,0.002
696.103,293.247,0.003
680.983,293.314,0.003
665.863,293.381,0.002
650.744,293.447,0.001
635.624,293.514,0.0
620.504,293.581,0.0
605.384,293.648,0.001
590.264,293.715,0.0
575.144,293.782,-0.001
560.025,293.848,-0.001
544.905,293.915,-0.001
529.785,293.982,-0.002
514.665,294.049,-0.002
499.545,294.116,-0.001
484.425,294.183,-0.001
469.305,294.249,-0.001
454.186,294.316,0.0
439.066,294.383,0.0
423.946,294.45,0.001
696.036,278.127,0.005
680.917,278.194,0.003
665.797,278.261,0.003
650.677,278.328,0.002
635.557,278.394,0.001
620.437,278.461,0.001
605.317,278.528,0.002
590.197,278.595,0.001
575.078,278.662,0.0
559.958,278.729,0.0
544.838,278.795,0.0
529.718,278.862,-0.001
514.598,278.929,-0.001
499.478,278.996,0.0
484.358,279.063,0.0
469.239,279.129,-0.001
454.119,279.196,0.0
438.999,279.263,-0.001
423.879,279.33,0.002
695.97,263.007,0.003
680.85,263.074,0.002
665.73,263.141,0.003
650.61,263.208,0.002
635.49,263.275,0.0
620.37,263.341,0.0
