272.959,336.792,-27.920,0.687,-0.936,-37.327,0.076,0.000,0.254
257.839,336.792,-27.921,0.687,-0.936,-37.327,0.076,0.000,0.254
242.719,336.792,-27.921,0.687,-0.936,-37.327,0.076,0.000,0.254
227.599,336.792,-27.920,0.687,-0.936,-37.327,0.076,0.000,0.254
212.479,336.792,-27.919,0.687,-0.936,-37.327,0.076,0.000,0.254
197.359,336.792,-27.920,0.687,-0.936,-37.327,0.076,0.000,0.254
182.239,336.792,-27.919,0.687,-0.936,-37.327,0.076,0.000,0.254
167.119,336.792,-27.918,0.687,-0.936,-37.327,0.076,0.000,0.254
151.999,336.792,-27.904,0.687,-0.936,-37.327,0.076,0.000,0.254
348.559,321.672,-27.907,0.687,-0.936,-37.327,0.076,0.000,0.254
333.439,321.672,-27.916,0.687,-0.936,-37.327,0.076,0.000,0.254
318.319,321.672,-27.916,0.687,-0.936,-37.327,0.076,0.000,0.254
303.199,321.672,-27.917,0.687,-0.936,-37.327,0.076,0.000,0.254
288.079,321.672,-27.918,0.687,-0.936,-37.327,0.076,0.000,0.254
272.959,321.672,-27.919,0.687,-0.936,-37.327,0.076,0.000,0.254
257.839,321.672,-27.920,0.687,-0.936,-37.327,0.076,0.000,0.254
242.719,321.672,-27.920,0.687,-0.936,-37.327,0.076,0.000,0.254
227.599,321.672,-27.919,0.687,-0.936,-37.327,0.076,0.000,0.254
212.479,321.672,-27.919,0.687,-0.936,-37.327,0.076,0.000,0.254
197.359,321.672,-27.919,0.687,-0.936,-37.327,0.076,0.000,0.254
182.239,321.672,-27.918,0.687,-0.936,-37.327,0.076,0.000,0.254
167.119,321.672,-27.916,0.687,-0.936,-37.327,0.076,0.000,0.254
151.999,321.672,-27.909,0.687,-0.936,-37.327,0.076,0.000,0.254
136.879,321.672,-27.901,0.687,-0.936,-37.327,0.076,0.000,0.254
348.559,306.552,-27.907,0.687,-0.936,-37.327,0.076,0.000,0.254
333.439,306.552,-27.916,0.687,-0.936,-37.327,0.076,0.000,0.254
318.319,306.552,-27.917,0.687,-0.936,-37.327,0.076,0.000,0.254
303.199,306.552,-27.918,0.687,-0.936,-37.327,0.076,0.000,0.254
288.079,306.552,-27.918,0.687,-0.936,-37.327,0.076,0.000,0.254
272.959,306.552,-27.919,0.687,-0.936,-37.327,0.076,0.000,0.254
257.839,306.552,-27.920,0.687,-0.936,-37.327,0.076,0.000,0.254
242.719,306.552,-27.920,0.687,-0.936,-37.327,0.076,0.000,0.254
227.599,306.552,-27.919,0.687,-0.936,-37.327,0.076,0.000,0.254
212.479,306.552,-27.919,0.687,-0.936,-37.327,0.076,0.000,0.254
197.359,306.552,-27.919,0.687,-0.936,-37.327,0.076,0.000,0.254
182.239,306.552,-27.919,0.687,-0.936,-37.327,0.076,0.000,0.254
167.119,306.552,-27.916,0.687,-0.936,-37.327,0.076,0.000,0.254
151.999,306.552,-27.915,0.687,-0.936,-37.327,0.076,0.000,0.254
136.879,306.552,-27.903,0.687,-0.936,-37.327,0.076,0.000,0.254
348.559,291.432,-27.906,0.687,-0.936,-37.327,0.076,0.000,0.254
333.439,291.432,-27.915,0.687,-0.936,-37.327,0.076,0.000,0.254
318.319,291.432,-27.916,0.687,-0.936,-37.327,0.076,0.000,0.254
303.199,291.432,-27.918,0.687,-0.936,-37.327,0.076,0.000,0.254
288.079,291.432,-27.918,0.687,-0.936,-37.327,0.076,0.000,0.254
272.959,291.432,-27.919,0.687,-0.936,-37.327,0.076,0.000,0.254
257.839,291.432,-27.920,0.687,-0.936,-37.327,0.076,0.000,0.254
242.719,291.432,-27.920,0.687,-0.936,-37.327,0.076,0.000,0.254
227.599,291.432,-27.918,0.687,-0.936,-37.327,0.076,0.000,0.254
212.479,291.432,-27.919,0.687,-0.936,-37.327,0.076,0.000,0.254
197.359,291.432,-27.917,0.687,-0.936,-37.327,0.076,0.000,0.254
182.239,291.432,-27.917,0.687,-0.936,-37.327,0.076,0.000,0.254
167.119,291.432,-27.915,0.687,-0.936,-37.327,0.076,0.000,0.254
151.999,291.432,-27.914,0.687,-0.936,-37.327,0.076,0.000,0.254
136.879,291.432,-27.901,0.687,-0.936,-37.327,0.076,0.000,0.254
348.559,276.312,-27.904,0.687,-0.936,-37.327,0.076,0.000,0.254
333.439,276.312,-27.916,0.687,-0.936,-37.327,0.076,0.000,0.254
318.319,276.312,-27.916,0.687,-0.936,-37.327,0.076,0.000,0.254
303.199,276.312,-27.917,0.687,-0.936,-37.327,0.076,0.000,0.254
288.079,276.312,-27.918,0.687,-0.936,-37.327,0.076,0.000,0.254
272.959,276.312,-27.918,0.687,-0.936,-37.327,0.076,0.000,0.254
257.839,276.312,-27.919,0.687,-0.936,-37.327,0.076,0.000,0.254
242.719,276.312,-27.920,0.687,-0.936,-37.327,0.076,0.000,0.254
227.599,276.312,-27.919,0.687,-0.936,-37.327,0.076,0.000,0.254
212.479,276.312,-27.918,0.687,-0.936,-37.327,0.076,0.000,0.254
197.359,276.312,-27.916,0.687,-0.936,-37.327,0.076,0.000,0.254
182.239,276.312,-27.917,0.687,-0.936,-37.327,0.076,0.000,0.254
167.119,276.312,-27.916,0.687,-0.936,-37.327,0.076,0.000,0.254
151.999,276.312,-27.907,0.687,-0.936,-37.327,0.076,0.000,0.254
136.879,276.312,-27.898,0.687,-0.936,-37.327,0.076,0.000,0.254
348.559,261.192,-27.900,0.687,-0.936,-37.327,0.076,0.000,0.254
333.439,261.192,-27.909,0.687,-0.936,-37.327,0.076,0.000,0.254
318.319,261.192,-27.919,0.687,-0.936,-37.327,0.076,0.000,0.254
303.199,261.192,-27.920,0.687,-0.936,-37.327,0.076,0.000,0.254
288.079,261.192,-27.920,0.687,-0.936,-37.327,0.076,0.000,0.254
272.959,261.192,-27.920,0.687,-0.936,-37.327,0.076,0.000,0.254
257.839,261.192,-27.920,0.687,-0.936,-37.327,0.076,0.000,0.254
242.719,261.192,-27.920,0.687,-0.936,-37.327,0.076,0.000,0.254
227.599,261.192,-27.919,0.687,-0.936,-37.327,0.076,0.000,0.254
212.479,261.192,-27.918,0.687,-0.936,-37.327,0.076,0.000,0.254
197.359,261.192,-27.915,0.687,-0.936,-37.327,0.076,0.000,0.254
182.239,261.192,-27.917,0.687,-0.936,-37.327,0.076,0.000,0.254
167.119,261.192,-27.915,0.687,-0.936,-37.327,0.076,0.000,0.254
151.999,261.192,-27.898,0.687,-0.936,-37.327,0.076,0.000,0.254
333.439,246.072,-27.902,0.687,-0.936,-37.327,0.076,0.000,0.254
318.319,246.072,-27.920,0.687,-0.936,-37.327,0.076,0.000,0.254
303.199,246.072,-27.921,0.687,-0.936,-37.327,0.076,0.000,0.254
288.079,246.072,-27.921,0.687,-0.936,-37.327,0.076,0.000,0.254
272.959,246.072,-27.920,0.687,-0.936,-37.327,0.076,0.000,0.254
257.839,246.072,-27.921,0.687,-0.936,-37.327,0.076,0.000,0.254
242.719,246.072,-27.920,0.687,-0.936,-37.327,0.076,0.000,0.254
227.599,246.072,-27.919,0.687,-0.936,-37.327,0.076,0.000,0.254
212.479,246.072,-27.920,0.687,-0.936,-37.327,0.076,0.000,0.254
197.359,246.072,-27.916,0.687,-0.936,-37.327,0.076,0.000,0.254
182.239,246.072,-27.917,0.687,-0.936,-37.327,0.076,0.000,0.254
167.119,246.072,-27.914,0.687,-0.936,-37.327,0.076,0.000,0.254
151.999,246.072,-27.895,0.687,-0.936,-37.327,0.076,0.000,0.254
333.439,230.952,-27.896,0.687,-0.936,-37.327,0.076,0.000,0.254
318.319,230.952,-27.900,0.687,-0.936,-37.327,0.076,0.000,0.254
303.199,230.952,-27.920,0.687,-0.936,-37.327,0.076,0.000,0.254
288.079,230.952,-27.921,0.687,-0.936,-37.327,0.076,0.000,0.254
272.959,230.952,-27.922,0.687,-0.936,-37.327,0.076,0.000,0.254
257.839,230.952,-27.921,0.687,-0.936,-37.327,0.076,0.000,0.254
242.719,230.952,-27.921,0.687,-0.936,-37.327,0.076,0.000,0.254
227.599,230.952,-27.921,0.687,-0.936,-37.327,0.076,0.000,0.254
212.479,230.952,-27.920,0.687,-0.936,-37.327,0.076,0.000,0.254
197.359,230.952,-27.918,0.687,-0.936,-37.327,0.076,0.000,0.254
182.239,230.952,-27.918,0.687,-0.936,-37.327,0.076,0.000,0.254
167.119,230.952,-27.896,0.687,-0.936,-37.327,0.076,0.000,0.254
333.439,215.832,-27.888,0.687,-0.936,-37.327,0.076,0.000,0.254
318.319,215.832,-27.890,0.687,-0.936,-37.327,0.076,0.000,0.254
303.199,215.832,-27.894,0.687,-0.936,-37.327,0.076,0.000,0.254
288.079,215.832,-27.920,0.687,-0.936,-37.327,0.076,0.000,0.254
272.959,215.832,-27.921,0.687,-0.936,-37.327,0.076,0.000,0.254
257.839,215.832,-27.921,0.687,-0.936,-37.327,0.076,0.000,0.254
242.719,215.832,-27.922,0.687,-0.936,-37.327,0.076,0.000,0.254
227.599,215.832,-27.922,0.687,-0.936,-37.327,0.076,0.000,0.254
212.479,215.832,-27.921,0.687,-0.936,-37.327,0.076,0.000,0.254
197.359,215.832,-27.920,0.687,-0.936,-37.327,0.076,0.000,0.254
182.239,215.832,-27.892,0.687,-0.936,-37.327,0.076,0.000,0.254
318.319,200.712,-27.880,0.687,-0.936,-37.327,0.076,0.000,0.254
303.199,200.712,-27.883,0.687,-0.936,-37.327,0.076,0.000,0.254
288.079,200.712,-27.891,0.687,-0.936,-37.327,0.076,0.000,0.254
272.959,200.712,-27.896,0.687,-0.936,-37.327,0.076,0.000,0.254
257.839,200.712,-27.898,0.687,-0.936,-37.327,0.076,0.000,0.254
242.719,200.712,-27.921,0.687,-0.936,-37.327,0.076,0.000,0.254
227.599,200.712,-27.896,0.687,-0.936,-37.327,0.076,0.000,0.254
212.479,200.712,-27.893,0.687,-0.936,-37.327,0.076,0.000,0.254
242.719,185.592,-27.888,0.687,-0.936,-37.327,0.076,0.000,0.254
